diagnosis_id	synonym	language
518766436	Abnormal gallbladder shape	en
2041553070	Malformations of liver	en
2041553070	congenital abnormalities of liver	en
2041553070	congenital anomaly of liver	en
2041553070	congenital malformation of liver	en
2041553070	liver anomaly NOS	en
2041553070	liver deformity NOS	en
252906655	anomaly of biliary duct or passage NOS	en
252906655	bile duct anomaly	en
252906655	bile duct deformity	en
252906655	bile duct distortion	en
252906655	congenital anomaly of bile ducts	en
252906655	congenital bile duct deformity	en
252906655	congenital malformation of bile duct NOS	en
252906655	hepatic duct anomaly	en
252906655	hepatic duct deformity	en
840768416	Umbilical cord twist	en
1447087568	Congenital absence and hypoplasia of umbilical artery	en
1447087568	SUA - [Single umbilical cord artery]	en
1447087568	absence of umbilical artery	en
1447087568	agenesis of umbilical artery	en
1447087568	congenital absence of umbilical artery	en
1447087568	congenital hypoplasia of umbilical artery	en
1447087568	single umbilical artery	en
1447087568	umbilical artery hypoplasia	en
931703273	Rigid hymen	en
931703273	Tight introitus	en
931703273	hymen occlusion	en
931703273	rigid hymen acquired or congenital	en
931703273	stenosis of hymen	en
931703273	stricture of hymen	en
931703273	thickening of hymen	en
931703273	tight hymenal ring acquired or congenital	en
931703273	tight introitus acquired or congenital	en
1957522777	congenital occlusion of hymen	en
1957522777	hymen closure	en
1957522777	hymen fusion	en
1957522777	hymen imperforatus	en
1957522777	hymenal atresia	en
1699475508	bipartite vagina	en
1699475508	congenital duplication of vagina	en
1699475508	congenital septate vagina	en
1699475508	double vagina	en
1699475508	doubling of vagina	en
1699475508	duplication of vagina	en
1699475508	vaginal septum	en
15782	agenesis of vagina	en
15782	congenital absence of vagina	en
15782	vaginal agenesis	en
440178290	Fimbrial cyst	en
440178290	cyst of Mullerian duct	en
440178290	cyst of mesenteric remnant	en
1098660435	Mayer-Rokitansky-Küster-Hauser syndrome	en
1098660435	Mullerian aplasia	en
1098660435	Uterine and vaginal aplasia	en
1098660435	Uterovaginal aplasia	en
1742528605	46,XX complete gonadal dysgenesis	en
1742528605	46,XX pure gonadal dysgenesis	en
1742528605	Dysgenetic ovaries	en
1742528605	FSH-RO - [follicular stimulating hormone-resistant ovaries]	en
1742528605	Follicular stimulating hormone-resistant ovaries	en
1742528605	Hypergonadotropic ovarian dysgenesis	en
1742528605	Resistant ovary syndrome	en
2016712845	Congenital ovarian cyst	en
494884121	agenesis of ovary	en
494884121	ovarian agenesis	en
494884121	ovarian aplasia	en
1726108634	Uterus unicornis	en
1726108634	Uterus unilateralis	en
1726108634	Uterus with only one functioning horn	en
25664922	agenesis and aplasia of uterus	en
1965739367	bifid uterus	en
1965739367	uterus bicornis	en
1965739367	uterus biforis	en
2138528744	Kobelt cyst	en
2138528744	embryonic cyst of Gartner duct	en
2138528744	epoophoron cyst	en
2138528744	female Morgagni appendix	en
2138528744	female Morgagni cyst	en
2138528744	female Wolffian cyst	en
2138528744	female hydatid cyst of Morgagni	en
2138528744	female mesonephric duct cyst	en
2138528744	paravaginal cyst arising in Gartner duct	en
2138528744	paroophoron cyst	en
2138528744	parovarian cyst	en
827754835	Congenital intestinal malrotation	en
827754835	Volvulus neonatorum	en
827754835	Volvulus of midgut	en
2101515260	Universal mesentery	en
179017711	eyes wide apart	en
179017711	eyes widely set	en
179017711	hypertelorism of orbit	en
179017711	ocular hypertelorism	en
179017711	orbital separation excessive	en
2007170380	Jackson veil	en
458033798	Imperfect fusion of skull	en
458033798	congenital imperfect closure skull	en
458033798	congenital ossification of cranial sutures	en
458033798	congenital ossification of sutures of skull	en
458033798	craniostenosis	en
458033798	craniostosis	en
458033798	deficiency of craniofacial axis	en
458033798	imperfect closure skull	en
458033798	premature closure cranium sutures	en
458033798	premature closure of cranial sutures	en
905361904	Bifid cranium	en
905361904	Foramina parietalia permagna	en
905361904	Hereditary cranium bifidum	en
1876974203	macrocephalia	en
1876974203	macrocephalus	en
1876974203	megalocephaly	en
502429621	congenital dislocatable hip	en
502429621	congenital instability of hip joint	en
502429621	congenital preluxation of hip	en
502429621	congenital unstable hip	en
502429621	predislocation status of hip at birth	en
1196099436	Congenital isolated hypertrophy of clitoris	en
1698405682	congenital hip dislocation NOS	en
1871678052	Bifid clitoris	en
1644704601	atresia of the labia minora	en
1644704601	congenital fusion of labia	en
1644704601	congenital labial adhesions	en
1644704601	conglutination of the labia	en
1644704601	fusion of labium	en
1644704601	fusion of vulva	en
1644704601	labial adherence	en
1644704601	labial adhesion	en
1644704601	labial fusion	en
1644704601	synechia vulvae	en
1031228207	congenital colon diverticulum	en
1898672766	colonic absence, atresia and stenosis	en
1898672766	congenital obstruction, occlusion and stricture of large intestine	en
1772690306	Aganglionic megacolon	en
1772690306	Hirschsprung megacolon	en
1772690306	aganglionosis	en
1772690306	aganglionosis of colon	en
1772690306	bowel aganglionosis	en
1772690306	colon aganglionosis	en
1772690306	colonic aganglionosis	en
1772690306	congenital aganglionic megacolon	en
1772690306	congenital megacolon	en
1772690306	pelvirectal achalasia	en
1582061097	atresia of esophagus	en
1945309877	Absent clavicle	en
2026021957	Supernumerary rib in cervical region	en
2026021957	accessory cervical rib	en
2026021957	anomaly cervical rib	en
2026021957	cervical or first extra rib	en
2026021957	cervical or first extra rib syndrome	en
2026021957	cervical or first supernumerary rib syndrome	en
2026021957	cervical rib syndrome	en
2026021957	congenital cervical rib	en
1982790461	congenital megaloesophagus	en
1982790461	congenital megaoesophagus	en
1982790461	congenital oesophageal dilatation	en
264588345	Congenital laxity of the gastroesophageal sphincter with reflux	en
42183618	Congenital oesophageal pouch	en
42183618	congenital oesophageal diverticulum	en
42183618	diverticulum of oesophagus	en
42183618	oesophageal diverticula	en
42183618	oesophageal diverticulosis	en
42183618	oesophageal diverticulum	en
42183618	oesophageal pouch	en
42183618	oesophageal pseudodiverticulum	en
449489594	Cryptomerorachischisis	en
449489594	SBO - [spina bifida occulta]	en
449489594	Spina bifida occulta	en
449489594	Spina bifida occulta with tethered spinal cord	en
1109766641	Malformations of chest wall	en
2025976730	Malformations of spine	en
2025976730	maldevelopment of spine	en
398153442	Congenital achalasia of cardia	en
398153442	Congenital cardiospasm	en
398153442	Congenital oesophageal achalasia	en
1244532909	Double oesophagus	en
348558788	malformations of spleen NOS	en
637336882	Agenesis of oesophagus	en
1822281676	Congenital malposition of spleen	en
1822281676	Congenital spleen displacement	en
1822281676	Congenital spleen malposition	en
1822281676	Lien mobilis	en
1822281676	Wandering spleen	en
1822281676	floating spleen	en
1818044197	Congenital malposition of the stomach	en
1818044197	congenital displacement of gastric mucosa	en
1818044197	congenital transposition of stomach	en
1818044197	dextrogastria	en
765928537	Accessory spleen	en
765928537	Splenunculi	en
765928537	Supernumerary spleen	en
1747893182	Congenital displacement of cardia through oesophageal hiatus	en
1747893182	Congenital hiatal hernia	en
1747893182	Congenital hiatus oesophageal hernia	en
1747893182	Congenital paraoesophageal hernia	en
1747893182	Congenital sliding hiatal hernia	en
1747893182	congenital oesophageal hiatal hernia	en
439921321	Aberrant pancreas in the stomach	en
439921321	Heterotopic pancreas in the stomach	en
1085482732	Antral diaphragm	en
1085482732	Antro-pyloric atresia	en
1492165140	Congenital gastric diverticulum	en
1695007532	congenital small stomach	en
948355667	agastria	en
948355667	agenesis of stomach	en
2131510660	Cloaca NOS	en
2131510660	anal and urogenital canal fusion	en
2131510660	anal fusion	en
1860884713	Anal ectopia	en
1860884713	Misplaced anus	en
1067067131	Congenital rectal atresia	en
1628328136	congenital enlarged stomach	en
1628328136	congenital gastromegaly	en
1239865874	Congenital absence of rectum	en
2142496269	congenital megasigmoid	en
2142496269	macrosigmoid	en
224753192	Congenital or infantile constriction of pylorus	en
224753192	Congenital or infantile spasm of pylorus	en
224753192	achalasia of the pylorus	en
224753192	congenital constriction of the pylorus	en
224753192	congenital hypertrophy of the pylorus	en
224753192	congenital or infantile obstruction of pylorus	en
224753192	congenital pyloric spasm	en
224753192	congenital pyloric stenosis	en
224753192	congenital pyloric stricture	en
224753192	congenital pylorospasm	en
224753192	congenital spasm of pylorus	en
224753192	congenital stenosis of the pylorus	en
224753192	congenital stricture of the pylorus	en
224753192	infantile constriction of the pylorus	en
224753192	infantile hypertrophic pyloric stenosis	en
224753192	infantile hypertrophy of the pylorus	en
224753192	infantile pyloric hypertrophy	en
224753192	infantile pyloric obstruction	en
224753192	infantile pyloric stenosis	en
224753192	infantile pyloric stricture	en
224753192	infantile stenosis of the pylorus	en
224753192	infantile stricture of the pylorus	en
224753192	pyloric constriction	en
224753192	pylorus achalasia	en
1672366104	Absence of clitoris	en
1672366104	Congenital absence of clitoris	en
605819742	Aplasia of spleen	en
605819742	Congenital absence of spleen	en
605819742	Congenital absent spleen	en
605819742	Congenital aplasia of spleen	en
605819742	Congenital splenic absence	en
605819742	Spleen agenesis	en
290678165	Congenital anal atresia	en
723690055	Anal agenesis	en
723690055	Anal canal agenesis	en
1423007848	Congenital gastric duplication	en
1434853108	Small intestinal duplication cyst	en
1434853108	accessory small intestine	en
953028501	Absent pancreas	en
953028501	Congenital absence of pancreas	en
953028501	Congenital pancreas absence	en
953028501	Congenital pancreatic absence	en
953028501	Total agenesis of pancreas	en
240534435	Aberrant pancreas	en
240534435	Ectopic pancreas	en
240534435	Heterotopic pancreas	en
1311285827	Pancreas annulare	en
1311285827	congenital annular pancreas	en
544766719	salivary duct duplication	en
484314226	parotid gland anomaly	en
293091074	Congenital hypoplasia of pancreas	en
293091074	Congenital small pancreas	en
293091074	Pancreas hypoplasia	en
293091074	Pancreatic hypoplasia	en
295550633	congenital absence of duodenum	en
295550633	congenital atresia of duodenum	en
295550633	congenital duodenal stenosis	en
295550633	congenital duodenal stricture	en
295550633	congenital obstruction of duodenum	en
295550633	duodenal agenesis	en
295550633	duodenal atresia	en
1949256262	Congenital absence of small intestine	en
1949256262	Congenital stenosis of small intestine	en
1949256262	congenital small intestinal stricture NOS	en
1614374889	Congenital duodenal diverticula	en
1232894660	Duodenal compression by a preduodenal portal vein or the superior mesenteric artery	en
1232894660	congenital superior mesenteric artery syndrome	en
144697564	Agenesis of salivary glands	en
1908528150	Duodenal duplication	en
1908528150	duodenal duplication cyst	en
707505516	DGH - [duodenal gastric heterotopia]	en
707505516	duodenal gastric heterotopia	en
401300353	Atresia of salivary glands	en
401300353	Imperforate salivary duct	en
191900516	Duodenal malrotation	en
191900516	Duodenum inversum	en
191900516	Midgut malrotation	en
1476452079	Simple syndactyly of fingers without synostosis	en
1476452079	congenital webbed fingers	en
1476452079	membranous connection of fingers	en
1476452079	syndactyly of fingers without fusion of bone	en
1476452079	webbing of fingers	en
1239827332	Simple syndactyly of toes without synostosis	en
1239827332	membranous connection of toes	en
1239827332	syndactyly of toes without fusion of bone	en
1239827332	webbing of toes	en
749571602	Complex syndactyly of toes with synostosis	en
749571602	complex syndactyly of toes	en
749571602	congenital adhesion of toes	en
749571602	conjoined toes	en
749571602	dactylosymphysis of toes	en
749571602	osseous syndactyly of toes	en
749571602	syndactyly of toes with fusion of bone	en
1647254435	Megalodactyly of fingers	en
1028330363	complex syndactyly of fingers	en
1028330363	complex syndactyly of fingers with synostosis	en
1028330363	congenital adhesion of fingers	en
1028330363	dactylosymphysis of fingers	en
1028330363	osseous syndactyly	en
1028330363	syndactyly of fingers with fusion of bone	en
1196147958	Megalodactyly of toes	en
2034113055	cavus foot	en
2034113055	congenital cavus foot	en
2034113055	high foot arch	en
2034113055	hollow foot	en
2034113055	percavus talipes	en
2034113055	pes cavus	en
2034113055	talipes cavus	en
1812841886	congenital absence of patella	en
1715167731	Accessory finger	en
1715167731	Supernumerary finger	en
1715167731	congenital supernumerary finger	en
1609519581	congenital tibial bowing	en
738312777	congenital femoral bowing	en
532974525	Serpentine fibula	en
1437779804	accessory digit of foot	en
1437779804	accessory toe	en
1437779804	congenital malposition of toe, supernumerary	en
1437779804	congenital multiple digits of toes	en
1437779804	extra toe	en
1437779804	multiple toes	en
1437779804	polydactyly of foot	en
1437779804	supernumerary digit of foot	en
1437779804	supernumerary toes	en
1038573348	Congenital deformities of hand	en
1038573348	congenital malposition of finger	en
1038573348	congenital malposition of hand	en
973656080	polysyndactyly syndrome	en
973656080	syndactyly of multiple and unspecified sites	en
973656080	syndactyly of multiple digits	en
555718563	Polydactyly of a biphalangeal thumb	en
555718563	accessory thumb	en
555718563	extra thumb	en
555718563	supernumerary thumb	en
1245444478	Total amelia	en
1759020918	congenital depressed arches	en
1759020918	congenital fallen arches	en
1759020918	congenital flat foot	en
1759020918	congenital pes planovalgus	en
1759020918	congenital relaxation of arches	en
1759020918	congenital rocker bottom flat foot	en
1759020918	congenital talipes planus	en
1759020918	congenital weak arches	en
2122176884	congenital varus deformity of foot	en
2122176884	congenital varus foot anomaly	en
477484939	congenital valgus deformity of foot, unspecified	en
1055878726	common atrioventricular canal	en
1055878726	common atrioventricular junction	en
1970307127	Aortic aneurysm secondary to congenital heart disease	en
92905340	congenital atrial malformation	en
902783759	Congenital malformations of coronary vessels	en
902783759	abnormal coronary artery	en
902783759	congenital anomaly of coronary arteries	en
902783759	congenital coronary artery anomaly	en
902783759	congenital coronary artery deformity	en
902783759	congenital coronary artery disorder	en
902783759	congenital coronary artery malposition	en
902783759	congenital coronary disease	en
902783759	coronary artery anomaly	en
902783759	malformation of coronary vessels	en
293042116	anomaly of heart bands or folds	en
1188459532	congenital anomaly of pericardium	en
1188459532	malformations of pericardium	en
1188459532	structural developmental anomalies of the pericardium	en
1188459532	structural developmental anomaly of the pericardium	en
1093077598	Absence of hands and feet	en
