parent_id	child_id
405565289	405565289/other
405565289	18178000
405565289	284410555
405565289	405565289/unspecified
405565289	173259898
405565289	1358754380
384984571	384984571/other
384984571	1780076091
384984571	30770553
384984571	1378791709
384984571	1037862434
384984571	435641775
384984571	160850170
1173690756	1160279751
1173690756	1574420820
1173690756	1252027455
141396655	1727783745
141396655	1167326119
141396655	56356444
141396655	1120942284
141396655	1280818714
141396655	1396090279
141396655	141396655/other
141396655	369012830
141396655	1684263413
489508344	91312956
489508344	1044091662
489508344	939513521
489508344	810545508
489508344	489508344/other
489508344	374142503
489508344	923546127
489508344	44213776
489508344	1556117837
489508344	1442306126
489508344	489508344/unspecified
489508344	1141982501
157326074	2051955874
157326074	588026477
157326074	293738466
1365615047	1221705134
1365615047	1305889867
106304476	1596419171
106304476	1381715631
106304476	2092732475
106304476	397446839
106304476	1223911519
106304476	1894362791
106304476	1356988921
106304476	2085581957
106304476	1179082745
106304476	359681010
106304476	1018027038
106304476	1697597215
106304476	1090821268
106304476	261248609
106304476	1938430239
106304476	38557253
106304476	1336633209
106304476	106304476/other
106304476	257306523
1223380074	1435049566
1223380074	195009390
1223380074	808531832
1223380074	1271663754
1223380074	1017692834
1223380074	1168132823
1223380074	928581291
1223380074	1568838145
1223380074	218372467
1223380074	144637523
1223380074	455330172
1223380074	1846279220
1223380074	1066048766
1223380074	100430224
1223380074	188639283
1223380074	1674422101
1223380074	2020673786
1223380074	941793054
1223380074	1281625962
1223380074	2121277663
1223380074	484607000
1223380074	1695649400
1223380074	1223380074/other
1516623224	148247104
1516623224	821852937
1516623224	33269655
1516623224	2099676649
1516623224	1516623224/other
1516623224	1111628448
1516623224	640391183
1516623224	605267007
1516623224	437815624
1516623224	1516623224/unspecified
1321276661	1582741816
1321276661	1119008568
1321276661	731724655
1321276661	1121465374
1321276661	675329566
1321276661	1991016628
1321276661	254139238
1321276661	1321276661/other
1321276661	1321276661/unspecified
237197715	1367180786
237197715	1083906203
237197715	237197715/other
237197715	262268689
1803768976	902107952
1803768976	84907312
1569145337	705200672
1569145337	1946783676
1569145337	253389425
1336446723	76047637
1336446723	1272195263
1336446723	1814010997
1336446723	1482297027
1336446723	2020119549
1336446723	778830229
1336446723	1019475380
1336446723	1136303691
666745612	943373099
666745612	660316310
666745612	366290203
666745612	888724880
1336943699	1712535455
1336943699	56162827
1336943699	1336943699/unspecified
1336943699	530592394
1336943699	167946871
1336943699	830200631
1336943699	239513569
1336943699	1372161015
1336943699	2062286624
1336943699	1336943699/other
76398729	496273089
76398729	613065957
76398729	1563440232
76398729	76398729/other
76398729	2133003467
76398729	76398729/unspecified
486722075	486722075/unspecified
486722075	289492002
486722075	556568822
171514890	620273151
171514890	1290397864
171514890	1018894599
171514890	685334403
171514890	815455099
826065555	826065555/unspecified
826065555	804604349
826065555	295017661
826065555	843505186
826065555	1140779311
826065555	1630268048
826065555	826065555/other
826065555	1532500290
523677473	700487590
523677473	967687778
523677473	2091262725
523677473	1553197895
523677473	523677473/unspecified
523677473	523677473/other
523677473	130379446
882114523	882114523/unspecified
882114523	380591392
882114523	1124422593
882114523	464703932
37291724	941859884
37291724	1128733473
1412387537	1242188600
1412387537	263852475
1412387537	1673294767
1412387537	1205760590
1412387537	1412387537/unspecified
1412387537	1695266058
1412387537	509381842
1412387537	1412387537/other
1412387537	833390860
1602669465	499894965
1602669465	590211325
213458094	546689346
213458094	897917531
213458094	195531803
213458094	386330688
213458094	213458094/other
213458094	213458094/unspecified
108180424	1069443471
108180424	1374925579
108180424	626975732
108180424	1807490186
108180424	1829103493
108180424	253124068
108180424	988400777
108180424	108180424/unspecified
108180424	108180424/other
108180424	1607568198
1884115764	1884115764/unspecified
1884115764	1157749237
1884115764	313374467
794195577	256572629
794195577	794195577/other
794195577	767044268
794195577	794195577/unspecified
310393530	1487528823
310393530	310393530/unspecified
310393530	719572464
310393530	310393530/other
430567349	775605963
430567349	430567349/unspecified
430567349	790764418
2110604642	1890228613
2110604642	1582257458
2110604642	517058174
2110604642	1580013387
2110604642	141881468
2110604642	2055403635
2110604642	2110604642/unspecified
2110604642	1832861162
302122526	696956921
302122526	440469874
302122526	518306574
302122526	1638354338
302122526	2131412196
302122526	255980141
302122526	216291184
302122526	235421675
302122526	302122526/other
302122526	1324394161
302122526	1126473669
302122526	302122526/unspecified
991786158	2070699808
991786158	1183832314
991786158	264310751
991786158	585833559
991786158	1867081699
991786158	467941148
991786158	991786158/unspecified
991786158	991786158/other
1671987290	1663987514
1671987290	1671987290/unspecified
1671987290	1492142148
1671987290	1517885800
1671987290	115994594
1671987290	1671987290/other
155258022	540207810
155258022	1191191920
155258022	1561359275
155258022	733825440
