icd_11_id	synonym
1642172022	Streptococcal sore throat
1642172022	septic angina
1642172022	septic pharyngitis
1642172022	septic sore throat
1642172022	septic sore throat due to streptococcal infection
1642172022	strep throat
1642172022	streptococcal angina
1642172022	streptococcal septic sore throat
1642172022	streptococcal ulcerated sore throat
107294155	Scarlatina NOS
267653319	thromboembolism NOS
1331660907	Staphylococcal meningitis
177816611	streptococcal pericarditis
705971711	Streptococcal meningitis
705971711	acute streptococcal meningitis
1854705998	staphylococcal infection NOS
1854705998	staphylococcus infection NOS
197614812	streptococcal infection NOS
197614812	streptococcus infection NOS
1901494067	Pustulo-psoriatic hyperostotic spondylarthritis
1901494067	SAPHO - [synovitis, acne, pustulosis, hyperostosis, osteitis] syndrome
1668927157	Adamantiades-Behçet disease
1112496869	Skin infection classified elsewhere due to PVL producing Staphylococcus aureus
69327534	GCS-P
726177562	Disorders with increased eosinophil counts
266517577	Monocytopenia
484161124	Disorders with decreased eosinophil counts
1038837840	Monocytosis
1147349670	suppuration of thymus
812332735	Thymoma immunodeficiency
556328756	hyperplasia of thymus gland
556328756	hypertrophy of thymus
556328756	thymus hyperplasia
2144774073	cellulitis NOS
1622653958	Superficial folliculitis
522973276	Necrotising fasciitis NOS
522973276	necrotic fasciitis
522973276	necrotizing fasciitis
1209038539	staphylococcal infection of skin
1224052315	streptococcal skin infected
1991248382	pyodermia
2105325745	infected toe
751603744	infected finger
751603744	infection of skin of finger
2121996806	infected umbilicus
2121996806	infection of navel
1264126483	pyogenic infection of skin and subcutis
1264126483	suppurative skin lesion
198024823	foot infection
1483190070	CNS - [central nervous system] abscess NOS
1100765087	Skin infection classified elsewhere due to MRSA
392898612	acute myelitis
392898612	acute radiculomyelitis NOS
392898612	acute spinal cord inflammation NOS
392898612	acute syringomyelitis NOS
392898612	haematomyelitis
392898612	infectious myelitis NEC
392898612	infectious myelitis NOS
1543765035	WEE - [western equine encephalitis]
1543765035	western equine encephalitis virus
1543765035	western equine encephalitis virus infection
1543765035	western equine encephalomyelitis
854762584	St Hubert disease
854762584	hydrophobia
854762584	lyssa
682536148	EEE - [eastern equine encephalitis]
682536148	eastern equine encephalitis virus infection
682536148	eastern equine encephalomyelitis
682536148	neuroinvasive eastern equine encephalitis virus disease
682536148	neuroinvasive eastern equine encephalitis virus infection
62637936	acute brain inflammation
62637936	acute cephalitis NOS
62637936	acute cerebral ependymitis
62637936	acute cerebral infection NOS
62637936	acute cerebral ventriculitis
62637936	acute cerebritis
62637936	acute cerebrum ependymitis
62637936	acute encephalitis NOS
62637936	acute encephalitis coma
62637936	acute encephalomeningomyelitis
62637936	acute encephalomyelitis NOS
62637936	acute ependymitis
62637936	acute mesencephalitis
62637936	acute temporoparietal infection
62637936	brain infection NOS
62637936	brain inflammation NOS
62637936	cephalitis NOS
62637936	cerebral inflammation
62637936	cerebral ventriculitis NOS
62637936	cerebritis NOS
62637936	cerebrum inflammation
62637936	encephalitis NOS
62637936	infectious disease of brain NOS
62637936	infectious encephalitis NEC
62637936	infectious encephalomeningomyelitis
62637936	infectious meningoencephalitis
62637936	inflammatory brain disease NOS
62637936	meningoencephalomyelitis
62637936	mesencephalitis
62637936	parencephalitis
62637936	subacute encephalitis
121670633	acute meningomyelitis
121670633	infectious meningitis NEC
121670633	infectious meningitis NOS
121670633	septic meningitis NOS
804089791	Rocio virus disease
1501615629	LAC - [La Crosse encephalitis]
694903163	FVD – [Filovirus disease]
694903163	Filovirus haemorrhagic fever
650157499	cerebral ependymitis
650157499	cerebrum ventriculitis
650157499	chronic cerebral ependymitis
650157499	chronic cerebrum ependymitis
650157499	chronic ependymitis
650157499	ependymitis
1306878274	Saint Louis encephalitis
1306878274	St. Louis encephalitis virus infection
1306878274	St. Louis encephalitis virus neuroinvasive disease
1306878274	St. Louis viral disease
1306878274	Type C lethargic encephalitis
1306878274	encephalitis Type C
1306878274	neuroinvasive Saint Louis encephalitis virus infection
1306878274	neuroinvasive St. Louis encephalitis virus infection
307264938	LCM - [lymphocytic choriomeningitis]
307264938	Meningitis due to lymphocytic choriomeningitis virus
307264938	benign lymphocytic meningitis
307264938	lymphocytic meningitis
588527933	Heine-Medin disease
588527933	PM - [poliomyelitis]
588527933	acute spinal poliomyelitis
588527933	epidemic acute poliomyelitis
588527933	polio NOS
1040970454	Australian X disease
1040970454	Australian arboencephalitis
1040970454	Australian encephalitis
1040970454	Australian x disorder
1040970454	MVE - [murray valley encephalitis]
1040970454	encephalitis australia
1040970454	murray river encephalitis
1530937152	CE - [california encephalitis]
1530937152	California encephalitis virus infection
1530937152	California encephalitis virus infection neuroinvasive disease
1530937152	California meningoencephalitis
1530937152	California meningoencephalitis virus disease
1530937152	California serogroup virus neuroinvasive disease
1530937152	California virus encephalitis
1530937152	neuroinvasive California encephalitis virus infection
835129952	tick borne encephalitis
835129952	viral encephalitis transmitted by tick
608978790	Venezuelan encephalitis
608978790	Venezuelan equine encephalitis virus infection
608978790	Venezuelan equine encephalomyelitis
608978790	Venezuelan equine encephalomyelitis virus disease
608978790	Venezuelan equine fever
608978790	disorder due to Venezuelan equine encephalitis virus
961032639	B type encephalitis
961032639	JBE - [Japanese B encephalitis}
961032639	JE - [Japanese encephalitis]
961032639	Japanese B encephalitis
961032639	Japanese encephalitis virus disease
961032639	Russian autumnal encephalitis
1358604969	viral meningitis NEC
1358604969	viral meningitis NOS
1358604969	viral meningitis, unspecified
1020283662	Encephalitis due to Henipavirus
1254916765	Ekbom syndrome
679083753	acute epidemic vertigo
679083753	viral labyrinthitis
679083753	viral otitis interna
1840423014	MERS - [middle east respiratory syndrome]
60908067	sleep related teeth grinding
652944603	SARS - [severe acute respiratory syndrome]
529255260	Brazilian haemorrhagic fever
685093552	Dengue fever without warning signs
685093552	Dengue haemorrhagic fever Grade 1
685093552	Dengue haemorrhagic fever without warning signs
56575149	Severe dengue fever
56575149	Severe dengue haemorrhagic fever
56575149	dengue shock syndrome
149072669	Hansen disease
149072669	Infection due to Mycobacterium leprae
149072669	anaesthesia leprosy
149072669	anaesthetic leprosy
149072669	leprosy unspecified
149072669	macular leprosy
149072669	maculoanaesthetic leprosy
1839818377	Non-tuberculous mycobacterial infections
1839818377	infection due to MOTT - [mycobacteria other than tubercle bacilli]
1839818377	infection due to other mycobacteria
454856168	Ocular allergy
1302232870	Bangkok haemorrhagic fever
1302232870	DHF -[dengue haemorrhagic fever]
1302232870	Philippine haemorrhagic fever
1302232870	Singapore haemorrhagic fever
1302232870	Southeast Asia haemorrhagic fever
1302232870	Thailand haemorrhagic fever
1302232870	dengue fever with warning signs
1302232870	dengue haemorrhagic fever Grade 2
1302232870	dengue haemorrhagic fever with warning signs
956664712	acute haemorrhagic encephalitis
956664712	acute idiopathic encephalitis
956664712	chronic viral encephalitis
956664712	endemic encephalitis
956664712	equine encephalitis
956664712	mosquito-borne encephalitis
956664712	nonepidemic encephalitis
956664712	postviral encephalitis NOS
956664712	subacute viral encephalitis
956664712	viral encephalitis NOS
956664712	viral haemorrhagic encephalitis
956664712	viral nonepidemic encephalitis
1469571641	Chronic hepatitis with cirrhosis
1469571641	chronic anicteric hepatitis
1469571641	chronic viral liver infection
2072728114	Infections due to Mycobacterium tuberculosis and Mycobacterium bovis
2072728114	Koch infection
2072728114	TB - [tuberculosis]
2072728114	TB infection
2072728114	TBC - [tuberculosis]
2072728114	TBC infection
2072728114	Tuberculosis NOS
2072728114	Tuberculosis infection
2072728114	Tuberculous cachexia
2072728114	infection due to mycobacterium tuberculosis
2072728114	necrotic tuberculosis
2072728114	necrotic tuberculosis infection
2072728114	necrotizing tuberculosis
2072728114	necrotizing tuberculosis infection
2072728114	tuberculous
2072728114	tuberculous gangrene
2072728114	tuberculous infection NOS
2072728114	tuberculous marasmus
1154736543	Acute hepatitis NOS
1154736543	acute anicteric hepatitis
1154736543	acute viral hepatitis non-A non-B NEC
1154736543	non A non B viral hepatitis
971190258	Idiosyncrasy NOS
971190258	allergic disorder
971190258	allergy NOS
971190258	allergy reaction
971190258	disorder due to allergic reaction
1868068711	allergic anaphylactic shock
1868068711	anaphylactic reaction
1868068711	anaphylactic shock
1868068711	anaphylactoid shock
1868068711	systemic anaphylaxis
1920227791	Clostridial cellulitis
1920227791	Clostridial myonecrosis
1920227791	gas gangrene due to clostridia
2064398473	WC - [whooping cough]
2064398473	bordetella infection
2064398473	bordetellosis
2064398473	pertussis
2064398473	tussis convulsiva
2064398473	whooping cough, unspecified organism
1966578342	BPF - [Brazilian purpuric fever]
1966578342	BPF - [Brazilian purpuric fever] clone conjunctivitis
1966578342	Systemic Haemophilus aegyptius infection
1966578342	Systemic infection due to Haemophilus influenzae biogroup aegyptius
1938462328	bartonellosis NOS
1938462328	bartonellosis, unspecified
508032285	diphtherial infection
508032285	infection due to Corynebacterium diphtheriae
1793762788	Lock-jaw
6555116	nocardia infection
6555116	nocardiasis
6555116	nocardiosis NOS
2085616610	newborn trismus
2085616610	trismus neonatorum
1127435854	chlamydial disease
1127435854	chlamydial infection nos
1127435854	chlamydiosis NOS
114886962	TSS - [toxic shock syndrome]
1973471386	Hypersensitivity NOS
1973471386	Hypersensitivity reactions
1973471386	disorder due to immune hypersensitivity reaction
1973471386	hypersensitivity state
1973471386	immune hypersensitivity disorder
1981846	Rickettsial infection NOS
1981846	Rickettsiosis, unspecified
419706488	circling disease
419706488	infection by listeria monocytogenes
419706488	infection due to listeria monocytogenes
419706488	listerellosis
419706488	listeria infection
419706488	listerial foodborne infection
1998718899	spirochetal infection, nec
1998718899	spirochetosis
2129350166	Infection due to Burkholderia pseudomallei NOS
2129350166	Infection due to Pseudomonas pseudomallei NOS
2129350166	Stanton disease
2129350166	Whitmore disease
2129350166	infection due to Whitmore bacillus
2129350166	infection due to burkholderia pseudomallei
2129350166	infection due to malleomyces pseudomallei
2129350166	infection due to pseudomonas pseudomallei
2129350166	pseudoglanders
390042715	infection by legionella pneumophilia
390042715	legionella infection
390042715	legionella pneumophila infection
390042715	legionellosis NOS
262236278	puerperal tetanus
262236278	tetanus in the puerperium
1697630330	actinomyces infection
1697630330	actinomycosis NOS
1697630330	actinomycotic infection
